2026-03-25 18:06:23.473 [tomcat-shutdown] INFO  o.s.boot.web.embedded.tomcat.GracefulShutdown-Graceful shutdown complete
2026-03-25 18:06:23.479 [SpringApplicationShutdownHook] INFO  com.zaxxer.hikari.HikariDataSource-HikariPool-1 - Shutdown initiated...
2026-03-25 18:06:23.498 [SpringApplicationShutdownHook] INFO  com.zaxxer.hikari.HikariDataSource-HikariPool-1 - Shutdown completed.
2026-03-25 18:06:26.102 [main] INFO  com.example.DiningManageApplication-Starting DiningManageApplication using Java 17.0.12 with PID 10604 (D:\work-develop-app\java\Web_AI_02\dining_manager\dining_manage\target\classes started by Administrator in D:\work-develop-app\java\Web_AI_02\dining_manager\dining_manage)
2026-03-25 18:06:26.103 [main] INFO  com.example.DiningManageApplication-No active profile set, falling back to 1 default profile: "default"
2026-03-25 18:06:26.943 [main] INFO  o.s.boot.web.embedded.tomcat.TomcatWebServer-Tomcat initialized with port 8080 (http)
2026-03-25 18:06:26.950 [main] INFO  org.apache.coyote.http11.Http11NioProtocol-Initializing ProtocolHandler ["http-nio-8080"]
2026-03-25 18:06:26.952 [main] INFO  org.apache.catalina.core.StandardService-Starting service [Tomcat]
2026-03-25 18:06:26.952 [main] INFO  org.apache.catalina.core.StandardEngine-Starting Servlet engine: [Apache Tomcat/10.1.48]
2026-03-25 18:06:26.984 [main] INFO  o.a.c.core.ContainerBase.[Tomcat].[localhost].[/]-Initializing Spring embedded WebApplicationContext
2026-03-25 18:06:26.985 [main] INFO  o.s.b.w.s.c.ServletWebServerApplicationContext-Root WebApplicationContext: initialization completed in 858 ms
2026-03-25 18:06:27.709 [main] INFO  o.s.b.actuate.endpoint.web.EndpointLinksResolver-Exposing 1 endpoint beneath base path '/actuator'
2026-03-25 18:06:27.740 [main] INFO  org.apache.coyote.http11.Http11NioProtocol-Starting ProtocolHandler ["http-nio-8080"]
2026-03-25 18:06:27.747 [main] INFO  o.s.boot.web.embedded.tomcat.TomcatWebServer-Tomcat started on port 8080 (http) with context path '/'
2026-03-25 18:06:27.759 [main] INFO  com.example.DiningManageApplication-Started DiningManageApplication in 1.871 seconds (process running for 2.279)
2026-03-25 18:06:28.173 [RMI TCP Connection(3)-10.179.151.207] INFO  o.a.c.core.ContainerBase.[Tomcat].[localhost].[/]-Initializing Spring DispatcherServlet 'dispatcherServlet'
2026-03-25 18:06:28.173 [RMI TCP Connection(3)-10.179.151.207] INFO  org.springframework.web.servlet.DispatcherServlet-Initializing Servlet 'dispatcherServlet'
2026-03-25 18:06:28.174 [RMI TCP Connection(3)-10.179.151.207] INFO  org.springframework.web.servlet.DispatcherServlet-Completed initialization in 1 ms
2026-03-25 18:06:28.174 [RMI TCP Connection(2)-10.179.151.207] INFO  com.zaxxer.hikari.HikariDataSource-HikariPool-1 - Starting...
2026-03-25 18:06:28.316 [RMI TCP Connection(2)-10.179.151.207] INFO  com.zaxxer.hikari.pool.HikariPool-HikariPool-1 - Added connection com.mysql.cj.jdbc.ConnectionImpl@23f18947
2026-03-25 18:06:28.319 [RMI TCP Connection(2)-10.179.151.207] INFO  com.zaxxer.hikari.HikariDataSource-HikariPool-1 - Start completed.
2026-03-25 18:09:45.696 [http-nio-8080-exec-1] INFO  com.example.Controller.ChuanController-查询所有川菜
2026-03-25 18:09:45.696 [http-nio-8080-exec-1] INFO  com.example.Service.impl.ChuanServiceImpl-查询所有川菜ChuanServiceImpl
2026-03-25 18:09:59.137 [http-nio-8080-exec-2] INFO  com.example.Controller.ChuanController-查询所有川菜
2026-03-25 18:09:59.138 [http-nio-8080-exec-2] INFO  com.example.Service.impl.ChuanServiceImpl-查询所有川菜ChuanServiceImpl
2026-03-25 18:10:57.289 [http-nio-8080-exec-3] INFO  com.example.Controller.ChuanController-查询所有川菜
2026-03-25 18:10:57.289 [http-nio-8080-exec-3] INFO  com.example.Service.impl.ChuanServiceImpl-查询所有川菜ChuanServiceImpl
2026-03-25 18:11:07.916 [http-nio-8080-exec-6] INFO  com.example.Controller.ChuanController-查询所有川菜
2026-03-25 18:11:07.916 [http-nio-8080-exec-6] INFO  com.example.Service.impl.ChuanServiceImpl-查询所有川菜ChuanServiceImpl
2026-03-25 18:11:44.403 [http-nio-8080-exec-5] INFO  com.example.Controller.ChuanController-查询所有川菜
2026-03-25 18:11:44.404 [http-nio-8080-exec-5] INFO  com.example.Service.impl.ChuanServiceImpl-查询所有川菜ChuanServiceImpl
2026-03-25 18:12:59.198 [http-nio-8080-exec-4] INFO  com.example.Controller.ChuanController-查询所有川菜
2026-03-25 18:12:59.198 [http-nio-8080-exec-4] INFO  com.example.Service.impl.ChuanServiceImpl-查询所有川菜ChuanServiceImpl
2026-03-25 18:20:01.856 [http-nio-8080-exec-10] INFO  com.example.Controller.ChuanController-查询所有川菜
2026-03-25 18:20:01.856 [http-nio-8080-exec-10] INFO  com.example.Service.impl.ChuanServiceImpl-查询所有川菜ChuanServiceImpl
2026-03-25 18:20:01.869 [http-nio-8080-exec-9] INFO  com.example.Controller.ChuanController-查询所有川菜
